"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993","British Columbia","2016A000259","Police officers per 100,000 population","Rate","257","units ","0","v19457868","11.6","176.9","","","","1"
"1993","British Columbia","2016A000259","Authorized police officer strength","Number","223","units ","0","v65783598","11.12","7148","","","","0"
"1993","British Columbia","2016A000259","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783599","11.13","200.4","","","","1"
"1993","British Columbia","2016A000259","Criminal Code incidents per police officer","Rate","257","units ","0","v19457869","11.7","81.6","","","","1"
"1993","British Columbia","2016A000259","Total expenditures on policing","Dollars","81","thousands","3","v21570909","11.8","451489","","","t","0"
"1993","British Columbia","2016A000259","Per capita cost","Dollars","81","units ","0","v21570925","11.9","127","","","t","0"
"1993","British Columbia","2016A000259","Crime severity index","Index","160","units ","0","v65783600","11.14","","..","","","2"
"1993","British Columbia","2016A000259","Weighted clearance rate","Rate","257","units ","0","v65783601","11.15","","..","","","2"
"1993","Yukon","2016A000260","Total number of all personnel","Number","223","units ","0","v19457872","12.1","157","","","","0"
"1993","Yukon","2016A000260","Total number of police officers","Number","223","units ","0","v19457870","12.2","122","","","","0"
"1993","Yukon","2016A000260","Male police officers","Number","223","units ","0","v53509179","12.10","114","","","","0"
"1993","Yukon","2016A000260","Female police officers","Number","223","units ","0","v53509180","12.11","8","","","","0"
"1993","Yukon","2016A000260","Total number of civilian and other personnel","Number","223","units ","0","v19457871","12.3","35","","","","0"
"1993","Yukon","2016A000260","Police-civilian ratio","Ratio","270","units ","0","v19457873","12.4","3.5","","","","1"
"1993","Yukon","2016A000260","Population per police officer","Rate","257","units ","0","v19457874","12.5","248.8","","","t","1"
"1993","Yukon","2016A000260","Police officers per 100,000 population","Rate","257","units ","0","v19457875","12.6","401.9","","","","1"
"1993","Yukon","2016A000260","Authorized police officer strength","Number","223","units ","0","v65783610","12.12","164","","","","0"
"1993","Yukon","2016A000260","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783611","12.13","540.2","","","","1"
"1993","Yukon","2016A000260","Criminal Code incidents per police officer","Rate","257","units ","0","v19457876","12.7","51.0","","","","1"
"1993","Yukon","2016A000260","Total expenditures on policing","Dollars","81","thousands","3","v21570910","12.8","8940","","","t","0"
"1993","Yukon","2016A000260","Per capita cost","Dollars","81","units ","0","v21570926","12.9","294","","","t","0"
"1993","Yukon","2016A000260","Crime severity index","Index","160","units ","0","v65783612","12.14","","..","","","2"
"1993","Yukon","2016A000260","Weighted clearance rate","Rate","257","units ","0","v65783613","12.15","","..","","","2"
"1993","Northwest Territories including Nunavut","","Total number of all personnel","Number","223","units ","0","v19457886","13.1","290","","","t","0"
"1993","Northwest Territories including Nunavut","","Total number of police officers","Number","223","units ","0","v19457884","13.2","238","","","t","0"
"1993","Northwest Territories including Nunavut","","Male police officers","Number","223","units ","0","v53509181","13.10","222","","","t","0"
"1993","Northwest Territories including Nunavut","","Female police officers","Number","223","units ","0","v53509182","13.11","16","","","t","0"
"1993","Northwest Territories including Nunavut","","Total number of civilian and other personnel","Number","223","units ","0","v19457885","13.3","52","","","t","0"
"1993","Northwest Territories including Nunavut","","Police-civilian ratio","Ratio","270","units ","0","v19457887","13.4","4.6","","","t","1"
"1993","Northwest Territories including Nunavut","","Population per police officer","Rate","257","units ","0","v19457888","13.5","266.4","","","t","1"
"1993","Northwest Territories including Nunavut","","Police officers per 100,000 population","Rate","257","units ","0","v19457889","13.6","375.4","","","t","1"
"1993","Northwest Territories including Nunavut","","Authorized police officer strength","Number","223","units ","0","v65783622","13.12","304","","","t","0"
"1993","Northwest Territories including Nunavut","","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783623","13.13","479.5","","","t","1"
"1993","Northwest Territories including Nunavut","","Total expenditures on policing","Dollars","81","thousands","3","v21570911","13.8","26056","","","t","0"
"1993","Northwest Territories including Nunavut","","Per capita cost","Dollars","81","units ","0","v21570927","13.9","411","","","t","0"
"1993","Northwest Territories","2016A000261","Total number of all personnel","Number","223","units ","0","v19457879","14.1","","..","","","0"
"1993","Northwest Territories","2016A000261","Total number of police officers","Number","223","units ","0","v19457877","14.2","","..","","","0"
"1993","Northwest Territories","2016A000261","Male police officers","Number","223","units ","0","v53509183","14.10","","..","","","0"
"1993","Northwest Territories","2016A000261","Female police officers","Number","223","units ","0","v53509184","14.11","","..","","","0"
"1993","Northwest Territories","2016A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457878","14.3","","..","","","0"
"1993","Northwest Territories","2016A000261","Police-civilian ratio","Ratio","270","units ","0","v19457880","14.4","","..","","","1"
"1993","Northwest Territories","2016A000261","Police officers per 100,000 population","Rate","257","units ","0","v19457882","14.6","","..","","","1"
"1993","Northwest Territories","2016A000261","Authorized police officer strength","Number","223","units ","0","v65783634","14.12","","..","","","0"
"1993","Northwest Territories","2016A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783635","14.13","","..","","","1"
"1993","Northwest Territories","2016A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v19457883","14.7","","..","","","1"
"1993","Northwest Territories","2016A000261","Crime severity index","Index","160","units ","0","v65783636","14.14","","..","","","2"
"1993","Northwest Territories","2016A000261","Weighted clearance rate","Rate","257","units ","0","v65783637","14.15","","..","","","2"
"1993","Nunavut","2016A000262","Total number of all personnel","Number","223","units ","0","v19457892","15.1","","..","","","0"
"1993","Nunavut","2016A000262","Total number of police officers","Number","223","units ","0","v19457890","15.2","","..","","","0"
"1993","Nunavut","2016A000262","Male police officers","Number","223","units ","0","v53509185","15.10","","..","","","0"
"1993","Nunavut","2016A000262","Female police officers","Number","223","units ","0","v53509186","15.11","","..","","","0"
"1993","Nunavut","2016A000262","Total number of civilian and other personnel","Number","223","units ","0","v19457891","15.3","","..","","","0"
"1993","Nunavut","2016A000262","Police-civilian ratio","Ratio","270","units ","0","v19457893","15.4","","..","","","1"
"1993","Nunavut","2016A000262","Police officers per 100,000 population","Rate","257","units ","0","v19457895","15.6","","..","","","1"
"1993","Nunavut","2016A000262","Authorized police officer strength","Number","223","units ","0","v65783646","15.12","","..","","","0"
"1993","Nunavut","2016A000262","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v65783647","15.13","","..","","","1"
"1993","Nunavut","2016A000262","Criminal Code incidents per police officer","Rate","257","units ","0","v19457896","15.7","","..","","","1"
"1993","Nunavut","2016A000262","Crime severity index","Index","160","units ","0","v65783648","15.14","","..","","","2"
"1993","Nunavut","2016A000262","Weighted clearance rate","Rate","257","units ","0","v65783649","15.15","","..","","","2"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of all personnel","Number","223","units ","0","v19457899","16.1","4098","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of police officers","Number","223","units ","0","v19457897","16.2","1770","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Male police officers","Number","223","units ","0","v53509187","16.10","1623","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Female police officers","Number","223","units ","0","v53509188","16.11","147","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total number of civilian and other personnel","Number","223","units ","0","v19457898","16.3","2328","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police-civilian ratio","Ratio","270","units ","0","v19457900","16.4","0.8","","","","1"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Police officers per 100,000 population","Rate","257","units ","0","v80751157","16.6","","..","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength","Number","223","units ","0","v65783656","16.12","4638","","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Authorized police officer strength per 100,000 population","Rate","257","units ","0","v80751154","16.13","","..","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Criminal Code incidents per police officer","Rate","257","units ","0","v80751158","16.7","","..","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Total expenditures on policing","Dollars","81","thousands","3","v21570914","16.8","1217525","","","t","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Crime severity index","Index","160","units ","0","v80751155","16.14","","..","","","0"
"1993","Royal Canadian Mounted Police (RCMP), headquarters and training academy","2011A000261","Weighted clearance rate","Rate","257","units ","0","v80751156","16.15","","..","","","0"
"1994","Canada","2016A000011124","Total number of all personnel","Number","223","units ","0","v19457795","1.1","75351","","","","0"
